adp_source,player_name_raw,position,team,reason,retrieved_at,quarantined_at
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Denver Defense,DEF,DEN,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Detroit Defense,DEF,DET,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Gabe Davis,WR,FA,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Gabe Davis,WR,FA,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Gabe Davis,WR,FA,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Gabe Davis,WR,FA,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Green Bay Defense,DEF,GB,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Green Bay Defense,DEF,GB,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Green Bay Defense,DEF,GB,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Hollywood Brown,WR,PHI,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Hollywood Brown,WR,PHI,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Hollywood Brown,WR,PHI,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Hollywood Brown,WR,PHI,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Hollywood Brown,WR,PHI,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Houston Defense,DEF,HOU,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Indianapolis Defense,DEF,IND,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Indianapolis Defense,DEF,IND,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Indianapolis Defense,DEF,IND,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Irv Smith Jr.,TE,FA,ambiguous_name_match:3_candidates,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Irv Smith Jr.,TE,FA,ambiguous_name_match:3_candidates,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Jacksonville Defense,DEF,JAX,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Jacksonville Defense,DEF,JAX,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Jacksonville Defense,DEF,JAX,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Jacksonville Defense,DEF,JAX,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Kansas City Defense,DEF,KC,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Kenny Gainwell,RB,TB,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Kenny Gainwell,RB,TB,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Kenny Gainwell,RB,TB,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,LA Chargers Defense,DEF,LAC,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,LA Chargers Defense,DEF,LAC,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,LA Chargers Defense,DEF,LAC,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,LA Chargers Defense,DEF,LAC,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,LA Chargers Defense,DEF,LAC,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,LA Rams Defense,DEF,LAR,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Las Vegas Defense,DEF,LV,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Marvin Harrison Jr.,WR,ARI,ambiguous_name_match:3_candidates,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Miami Defense,DEF,MIA,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Miami Defense,DEF,MIA,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Michael Badgley,PK,FA,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Michael Badgley,PK,FA,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Michael Badgley,PK,FA,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Mike Williams,WR,FA,ambiguous_name_match:3_candidates,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Minnesota Defense,DEF,MIN,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,NY Giants Defense,DEF,NYG,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,NY Jets Defense,DEF,NYJ,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,NY Jets Defense,DEF,NYJ,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,NY Jets Defense,DEF,NYJ,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,NY Jets Defense,DEF,NYJ,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,New England Defense,DEF,NE,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,New Orleans Defense,DEF,NO,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,New Orleans Defense,DEF,NO,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,New Orleans Defense,DEF,NO,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,New Orleans Defense,DEF,NO,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,New Orleans Defense,DEF,NO,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Philadelphia Defense,DEF,PHI,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Pittsburgh Defense,DEF,PIT,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Rondale Moore,WR,FA,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,San Francisco Defense,DEF,SF,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,San Francisco Defense,DEF,SF,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,San Francisco Defense,DEF,SF,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,San Francisco Defense,DEF,SF,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,San Francisco Defense,DEF,SF,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,San Francisco Defense,DEF,SF,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Seattle Defense,DEF,SEA,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Tampa Bay Defense,DEF,TB,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Tampa Bay Defense,DEF,TB,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Tampa Bay Defense,DEF,TB,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Tampa Bay Defense,DEF,TB,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Tampa Bay Defense,DEF,TB,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Taysom Hill,QB,FA,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Taysom Hill,QB,FA,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Ty Montgomery II,WR,FA,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Ty Montgomery II,WR,FA,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Ty Montgomery II,WR,FA,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Ty Montgomery II,WR,FA,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Washington Defense,DEF,WAS,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Washington Defense,DEF,WAS,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
