projection_source,sleeper_player_id,mfl_id,player_name,position,query_position,team,season,season_type,company,gp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_2pt,cmp_pct,rush_att,rush_yd,rush_td,rush_2pt,rec,rec_yd,rec_td,rec_2pt,fum_lost,pts_std,pts_half_ppr,pts_ppr,source_last_modified,source_updated_at,as_of_date,retrieved_at,ingested_at
sleeper_rotowire,10211,16182,Camerun Peoples,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311418164,1785311418164,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10216,16170,Kenny McIntosh,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,4.0,16.0,,,2.0,16.0,,,,3.2,4.2,5.2,1785311420717,1785311420717,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10219,16174,Chris Rodriguez,RB,RB,JAX,2026,regular,rotowire,18.0,,,,,,,,171.0,728.0,6.0,,15.0,107.0,,,1.0,117.5,125.0,132.5,1785311410548,1785311410548,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10223,16173,Eric Gray,RB,RB,NYG,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311409346,1785311409346,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10235,16175,Roschon Johnson,RB,RB,CHI,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419423,1785311419423,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,1034,10932,Brandon Bolden,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415646,1785311415646,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,1048,10708,Lamar Miller,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419427,1785311419427,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10651,16172,Mohamed Ibrahim,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311409356,1785311409356,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10861,16386,Xazavian Valladay,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311416918,1785311416918,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10865,16177,Travis Dye,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311416919,1785311416919,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,10870,16380,Deneric Prince,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414348,1785311414348,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,11104,16402,SaRodorick Thompson,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414385,1785311414385,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,11114,16409,Elijah Dotson,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415679,1785311415679,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,11176,16388,Khalan Laborn,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414392,1785311414392,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
