batch,run,position,season,k,universe,targets,S,first_feature_season,n_board_vet,n_vet,rho_points_fullvet,mae_games_fullvet,bias_games_fullvet,rho_points,pearson_points,mae_games,bias_games,rho_games,mae_naive_games,coverage
CTRL,CTRL-T2B,TE,2018,0,m_panel_ppr12,2017-2024,8,2015,11,89,0.586344992323656,4.348981620776214,1.233413658111839,0.3454545454545455,0.4139775679898564,3.263209554964384,-3.083591549939716,0.1590485544975088,1.9090909090909087,
CTRL,CTRL-T2B,TE,2019,0,m_panel_ppr12,2017-2024,8,2015,11,91,0.5475516816468888,4.528517195907735,-0.3788270049374309,0.3,0.1907255893836108,4.974605309057446,-2.2797876057255446,-0.2857415935487382,4.636363636363637,
CTRL,CTRL-T2B,TE,2020,0,m_panel_ppr12,2017-2024,8,2015,16,85,0.620277304126126,4.342809793278666,-0.9792201075035718,0.3088235294117646,0.529781713742031,3.855716056169628,-3.403240634876484,-0.1063856967809532,2.9375,
CTRL,CTRL-T2B,TE,2021,0,m_panel_ppr12,2017-2024,8,2015,17,90,0.6757207115596185,4.392794205678602,0.0149652170661843,0.411764705882353,0.5824448520808456,3.832502347120661,-2.220638835477598,0.1979082065345648,3.3529411764705883,
CTRL,CTRL-T2B,TE,2022,0,m_panel_ppr12,2017-2024,8,2015,14,89,0.7789152782824591,3.6333444197264737,0.4105042148654208,0.3626373626373627,0.3178191989446388,3.3076132827197453,-2.2883774081414368,0.0159371042453496,2.9285714285714284,
CTRL,CTRL-T2B,TE,2023,0,m_panel_ppr12,2017-2024,8,2015,17,89,0.7685834673547388,3.796520810020424,-0.3806641190487966,0.5049019607843138,0.400504575367401,3.910086887749293,-2.2554682587034383,0.0861026752077314,2.9411764705882355,
CTRL,CTRL-T2B,TE,2024,0,m_panel_ppr12,2017-2024,8,2015,18,86,0.7369411020509601,3.8443438741959777,-0.2869213215041678,0.3706763529597896,0.4659238456105208,3.047490344726519,-1.894596146611684,0.145180184347476,3.111111111111111,
CTRL,CTRL-T2B,WR,2017,0,m_panel_ppr12,2017-2024,8,2015,32,193,0.7066831174769207,4.253484975900195,0.2962481040891276,0.281524926686217,0.2478190769713111,3.8640004644616734,-1.6445405464295435,-0.0733320012959231,3.53125,
CTRL,CTRL-T2B,WR,2018,0,m_panel_ppr12,2017-2024,8,2015,38,186,0.7171633937147304,4.253231578104812,-0.1514502661589434,0.6575477385779063,0.6395887220570293,3.917245510198165,-2.749334121646529,0.2766571384383346,3.631578947368421,
CTRL,CTRL-T2B,WR,2019,0,m_panel_ppr12,2017-2024,8,2015,50,185,0.7440653045893332,4.195529776997851,0.2236821625488942,0.5601440576230492,0.5346719651494856,3.2714598123382697,-2.241410044493622,0.1875608972294294,2.72,
CTRL,CTRL-T2B,WR,2020,0,m_panel_ppr12,2017-2024,8,2015,50,190,0.7513029364951984,4.096035064983184,0.2093102700970089,0.4443217286914765,0.4549696000962654,3.6761607706031,-1.985404454829018,0.2437822533522869,3.06,
CTRL,CTRL-T2B,WR,2021,0,m_panel_ppr12,2017-2024,8,2015,55,197,0.713568896300285,4.4164547861806245,-0.4811520466234223,0.3808510255133546,0.3531894888977414,4.319344867972009,-1.8333102229603075,0.0246093097284452,3.690909090909091,
CTRL,CTRL-T2B,WR,2022,0,m_panel_ppr12,2017-2024,8,2015,48,193,0.7267749958808029,4.422659458395629,-0.3210488775048199,0.7149021632616213,0.7205570140554225,3.605742027162032,-2.73726867971745,0.3985094345008138,2.4166666666666665,
CTRL,CTRL-T2B,WR,2023,0,m_panel_ppr12,2017-2024,8,2015,62,188,0.7798896123896354,4.350649711249856,-0.6082794699537202,0.5723171453847604,0.5814320570642316,4.322967930928782,-3.7628966910922905,0.1681180635862533,3.0806451612903225,
CTRL,CTRL-T2B,WR,2024,0,m_panel_ppr12,2017-2024,8,2015,58,190,0.7945381790627556,4.044989274511996,0.0168006477512956,0.4529584570725101,0.4716835233178247,3.382119959286763,-1.804351404912776,0.1748752637239641,2.8793103448275863,
CTRL,CTRL-T2C,RB,2019,0,m_panel_ppr12,2019-2024,6,2017,34,118,0.7189681133188811,4.601324139432218,-0.1296898842400665,0.3824293353705117,0.5200914379966823,3.856292644909361,-3.306520391645833,0.135670604918777,2.735294117647059,
CTRL,CTRL-T2C,RB,2020,0,m_panel_ppr12,2019-2024,6,2017,44,119,0.6467764854659478,3.95866142967695,-0.4938943457583881,0.3953488372093023,0.3258848683640522,4.452382077727552,-0.9438742378976996,-0.097435694288681,4.886363636363637,
CTRL,CTRL-T2C,RB,2021,0,m_panel_ppr12,2019-2024,6,2017,54,116,0.5505818314109324,4.602006537801039,0.3202403399365185,0.6121974461597103,0.6063767633315216,3.891958603231936,-2.395173537855683,0.2265844582724401,4.12962962962963,
CTRL,CTRL-T2C,RB,2022,0,m_panel_ppr12,2019-2024,6,2017,41,123,0.7078957498629839,4.661621480528958,-0.1720071014564906,0.2994773519163763,0.2525803199962574,4.516917286906929,-3.416686939173523,0.0805977226037383,4.0,
CTRL,CTRL-T2C,RB,2023,0,m_panel_ppr12,2019-2024,6,2017,50,128,0.7276346055686481,4.405131102732941,0.1658010767812853,0.3392557022809123,0.3508401533654398,4.089554597553912,-2.890584588375354,0.3258035134651104,3.14,
CTRL,CTRL-T2C,RB,2024,0,m_panel_ppr12,2019-2024,6,2017,51,112,0.7792035209699752,4.315282999265131,-0.3539174270888131,0.4548519198431072,0.4521543472971929,3.798399342453414,-2.628664689721072,0.3247671399973444,3.07843137254902,
CTRL,CTRL-T2C,TE,2019,0,m_panel_ppr12,2019-2024,6,2017,11,91,0.5716598560908543,4.650547578731435,-0.4338810346195985,0.3727272727272728,0.1375355318610147,5.292061290565247,-2.273683700868008,-0.3133940058276483,4.636363636363637,
CTRL,CTRL-T2C,TE,2020,0,m_panel_ppr12,2019-2024,6,2017,16,85,0.6258460446819235,4.403259616051916,-0.9832641451597344,0.4029411764705882,0.5401268641046739,3.865799551846152,-3.4626464291664547,-0.0958969661124085,2.9375,
CTRL,CTRL-T2C,TE,2021,0,m_panel_ppr12,2019-2024,6,2017,17,90,0.6846184168833803,4.397144874588301,0.0414070488938909,0.3627450980392157,0.5697883816321768,3.886061188206375,-2.34185063765007,0.1979082065345648,3.3529411764705883,
CTRL,CTRL-T2C,TE,2022,0,m_panel_ppr12,2019-2024,6,2017,14,89,0.7879848279655705,3.671196593530172,0.4464878891329495,0.3450549450549451,0.2393854133519095,3.3588053582227246,-2.3034461311989065,-0.0295974793127921,2.9285714285714284,
CTRL,CTRL-T2C,TE,2023,0,m_panel_ppr12,2019-2024,6,2017,17,89,0.7703522603017745,3.778670280032413,-0.358349042813978,0.4411764705882353,0.3882912923521968,3.956092073328475,-2.2668635283969536,0.1073163777951435,2.9411764705882355,
CTRL,CTRL-T2C,TE,2024,0,m_panel_ppr12,2019-2024,6,2017,18,86,0.7401875803196921,3.84608925306039,-0.2548852904508795,0.3634486803394037,0.4524082133094529,2.98161676848065,-1.8323058407884256,0.1347355667685209,3.111111111111111,
CTRL,CTRL-T2C,WR,2019,0,m_panel_ppr12,2019-2024,6,2017,50,185,0.7315105266698565,4.346051236805398,0.3560522622448994,0.5581272509003601,0.5277368338187431,3.4751799645312142,-2.450291469080217,0.1882493745658772,2.72,
CTRL,CTRL-T2C,WR,2020,0,m_panel_ppr12,2019-2024,6,2017,50,190,0.7568816925027303,4.2081026523499485,0.2574679524560494,0.4577671068427371,0.4572390486743135,3.757065797547099,-2.1346641345976862,0.2551026487229766,3.06,
CTRL,CTRL-T2C,WR,2021,0,m_panel_ppr12,2019-2024,6,2017,55,197,0.7068530580527234,4.432831609722478,-0.4912863847262106,0.3841699886986561,0.3468736664381568,4.38699385449835,-1.9430395730418968,-0.0069156206710727,3.690909090909091,
CTRL,CTRL-T2C,WR,2022,0,m_panel_ppr12,2019-2024,6,2017,48,193,0.7228311897016928,4.434441238396392,-0.270444254921479,0.7122425166136962,0.7217357236912401,3.6086991317723935,-2.807816983580796,0.4197357863175076,2.4166666666666665,
CTRL,CTRL-T2C,WR,2023,0,m_panel_ppr12,2019-2024,6,2017,62,188,0.7766177803164144,4.379419524583516,-0.5709424971856293,0.5787638030702666,0.5864637013170371,4.330954597977257,-3.828303408974709,0.1566285361024242,3.0806451612903225,
CTRL,CTRL-T2C,WR,2024,0,m_panel_ppr12,2019-2024,6,2017,58,190,0.7944013312882012,4.088712653036624,0.0238283980746443,0.4506821293425702,0.4735242265485303,3.404624606774705,-1.8992909901905315,0.1794000519537954,2.8793103448275863,
C1,F0,QB,2013,0,m_panel_ppr12,2013-2024,12,2002,8,72,0.7579549028342822,3.391246713696603,-0.4713332295890122,,,,,,,
C1,F0,QB,2014,0,m_panel_ppr12,2013-2024,12,2002,9,61,0.7783148824296608,3.5288159070964964,-0.3079163168319925,,,,,,,
C1,F0,QB,2015,0,m_panel_ppr12,2013-2024,12,2002,10,68,0.6476455327518439,3.6691489365565935,-0.5837563814856297,0.5515151515151515,0.2964709132267253,4.386174363945906,-3.863538646429202,0.3027495893961478,2.2,
C1,F0,QB,2016,0,m_panel_ppr12,2013-2024,12,2002,12,67,0.768669930494101,3.321333675567232,-0.0275607076611447,0.1818181818181818,0.0541954240065406,3.4542203534262867,-3.4542203534262867,0.0504272905659299,0.9166666666666666,
C1,F0,QB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,73,0.7251215926669285,3.31147713188283,-0.315431290354101,-0.1758241758241758,-0.3225835945244703,2.9452797311463828,-1.999884614447824,0.0963558245671183,1.1538461538461535,
C1,F0,QB,2018,0,m_panel_ppr12,2013-2024,12,2002,18,65,0.6448929167402674,3.5366239944145184,-0.0741234173304131,-0.1413828689370485,-0.0836074572769761,4.509954166442465,-3.277456366479223,0.248665723184241,3.1666666666666665,
C1,F0,QB,2019,0,m_panel_ppr12,2013-2024,12,2002,19,72,0.6807307353794436,3.713774310531649,0.3956206777494028,0.3192982456140351,0.2557960370643602,3.991389678394017,-3.4975544575611366,-0.0612093840351062,2.3157894736842106,
C1,F0,QB,2020,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7541006569027882,3.481502928047908,-0.4611691896947803,0.4684210526315789,0.4316128001951498,3.995602775387735,-2.3274931026518084,0.0731861134494494,2.894736842105264,
C1,F0,QB,2021,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.7065327546247631,3.454700855068772,0.4736187847271415,0.1526315789473684,0.1067153405184433,4.058358810928719,-2.2240239368541466,-0.0896377362386685,3.3157894736842106,
C1,F0,QB,2022,0,m_panel_ppr12,2013-2024,12,2002,19,77,0.7388634716212836,2.8566274196913044,-0.2104726877053869,0.463157894736842,0.6557054149720349,2.781347361394924,-1.3320532027796277,0.5728981347179936,1.947368421052632,
C1,F0,QB,2023,0,m_panel_ppr12,2013-2024,12,2002,23,79,0.6059369508946565,3.995512092758123,-0.2390561608859591,0.0553359683794466,0.099547825528881,4.672273477622425,-1.9551478369443744,-0.0241550170623353,4.304347826086956,
C1,F0,QB,2024,0,m_panel_ppr12,2013-2024,12,2002,23,85,0.7065308545377523,3.387530892385432,-0.1949095715185799,0.3577075098814229,0.4461639942927417,4.624921064002242,-3.500626670641195,-0.017365355384015,3.869565217391304,
C1,F0,RB,2013,0,m_panel_ppr12,2013-2024,12,2002,1,121,0.7406316370044247,4.879137325569326,0.3452394126604579,,,,,,,
C1,F0,RB,2014,0,m_panel_ppr12,2013-2024,12,2002,3,118,0.6643381512495845,4.287083333841671,0.5116824161993426,,,,,,,
C1,F0,RB,2015,0,m_panel_ppr12,2013-2024,12,2002,3,114,0.6384114764958907,4.02461476143879,0.2916242234196991,,,,,,,
C1,F0,RB,2016,0,m_panel_ppr12,2013-2024,12,2002,9,123,0.5894384067587626,4.556990315082484,0.7301535252588284,,,,,,,
C1,F0,RB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,122,0.5909256997233318,4.875703894121025,-0.0424809501875526,0.6153846153846153,0.3282209576488832,5.275231873396698,-1.936229185705677,0.2123921538858041,4.615384615384615,
C1,F0,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.6382209710858933,4.273655171256712,0.4174218394429595,0.3846153846153846,0.4522519952378064,3.33720970775114,-2.008881268022097,0.334906697162315,3.0,
C1,F0,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.7121753226216475,4.501034438226653,-0.0546587660077048,0.3833460656990068,0.5256019485755165,3.704991485690737,-3.1939418215909146,0.1826581784899373,2.735294117647059,
C1,F0,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.6626787652632553,3.901658401100122,-0.4893348354044017,0.4046511627906976,0.3689516117945668,4.455663362784414,-0.9892835738190374,-0.1220076696705203,4.886363636363637,
C1,F0,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.5815428540179003,4.615222178213211,0.2954403929511291,0.6025919573089383,0.5971869428938513,4.013531218347212,-2.4678509826335806,0.1406320134747659,4.12962962962963,
C1,F0,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.7045274501003712,4.611749675984508,-0.0908153438532671,0.343205574912892,0.3037567791927721,4.565584311406742,-3.438506953854916,0.0897605983522869,4.0,
C1,F0,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.7382454238144142,4.331789610552595,0.3195826610898459,0.3912124849939976,0.3790646280231415,3.914846494229601,-2.6557315165199094,0.3174057606828537,3.14,
C1,F0,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.7798810327937719,4.267535551328227,-0.2430227334386856,0.4810063577330113,0.4470977942133292,3.7136001099276896,-2.509142991478244,0.3283878857015203,3.07843137254902,
C1,F0,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,0.7117897515598997,4.549796717193145,-0.1582621977855164,,,,,,,
C1,F0,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.759643298815793,3.970847352299372,0.5184089231901926,0.428921568627451,0.3713137716535065,3.979234803223034,-3.0700938461323,-0.0386201445395734,3.235294117647059,
C1,F0,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6932069431943066,4.578542891582812,-0.0030360375803148,0.6547826086956522,0.6698428948051787,3.0067769704450686,-1.604202425297663,0.6815529137119353,1.875,
C1,F0,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.7222086610805741,4.283807006227285,0.4121357203621723,0.3009530791788856,0.2602844955300722,3.89700366983598,-1.7969895899047872,-0.0793800014028034,3.53125,
C1,F0,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.729599454806904,4.212268634863675,-0.0394158491385869,0.6916890090782069,0.6594956660255571,3.89083067076208,-2.7337339389746886,0.2847572031101374,3.631578947368421,
C1,F0,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.7456681443619643,4.217341505244696,0.350688220681236,0.5461224489795918,0.5316233699394938,3.249994674497687,-2.2025840310641573,0.1868724198929815,2.72,
C1,F0,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.7590979090316616,4.144543751890131,0.3404884279058376,0.4534453781512604,0.4558624361956785,3.645173513991221,-1.9335749275473493,0.2450619502202779,3.06,
C1,F0,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.7129292764758983,4.398967064261156,-0.3546692269399666,0.401197712866725,0.3741683347215517,4.250056788732851,-1.75931230018957,0.0345781033553639,3.690909090909091,
C1,F0,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7246795612422234,4.418278045670553,-0.2192341591049691,0.7394903251291721,0.7260189582074489,3.5505151136817545,-2.6763261091886377,0.4035235333551509,2.4166666666666665,
C1,F0,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.7780041963094525,4.3444200695865005,-0.5342253891456328,0.5813575754984195,0.5887974287479764,4.284955082488958,-3.731426807909354,0.1790923656223771,3.0806451612903225,
C1,F0,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.7952268323798679,4.04860513978277,0.0743838837403979,0.4492363536222029,0.4678766814776805,3.365489606835692,-1.7628254439384492,0.1704752972384039,2.8793103448275863,
C1,F0,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,0.6978488370715562,3.8099045786529286,-0.5448983081027895,,,,,,,
C1,F0,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,0.5699458882755631,3.785845926449552,-0.4700553185315431,,,,,,,
C1,F0,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,0.6535219498889973,4.203166948846016,0.5161880994957481,,,,,,,
C1,F0,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,0.6158856213963222,4.486012261023148,-0.761224404722804,,,,,,,
C1,F0,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.618891499303936,4.31187967309868,1.0863231297074163,0.3,0.3732021550083181,3.0638201373206457,-2.6155965107549384,0.1043756138889901,1.9090909090909087,
C1,F0,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.5254552040023195,4.459451536565388,-0.4437828034053561,0.3818181818181818,0.1851469869678597,4.722666238871412,-2.051321828248854,-0.2857415935487382,4.636363636363637,
C1,F0,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.6315814552895671,4.289479391459955,-1.0636886553452651,0.3647058823529411,0.5256512347113789,3.7180769953871846,-3.1816377656346515,-0.0059935603820255,2.9375,
C1,F0,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.6720319643779565,4.365104192023907,-0.0740111258861973,0.3946078431372549,0.5682110589230625,3.8058448130872153,-2.0048274026919493,0.179237621012436,3.3529411764705883,
C1,F0,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.787443234003451,3.4931760373325123,0.3272343015283416,0.4593406593406593,0.3454652955398525,3.212734627664417,-2.129663822289029,-0.0227672917790708,2.9285714285714284,
C1,F0,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.7717260800664627,3.7576046559499727,-0.4375649095013951,0.4975490196078431,0.4174208035164376,3.8735957369052008,-2.198997816480687,0.0611453780460701,2.9411764705882355,
C1,F0,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.7472200390767414,3.8001276374028254,-0.3201037662873619,0.3995870434413331,0.4626950359627799,3.031535056003879,-1.82596041539412,0.1316021814948344,3.111111111111111,
C1,F1,RB,2017,0,m_panel_ppr12,2017-2024,8,2015,13,122,0.5799554758114077,4.901219880975339,-0.4253812439868493,0.6153846153846153,0.3559516482718734,5.64624695801616,-2.6744222906936512,0.1405976229948281,4.615384615384615,1.0
C1,F1,RB,2018,0,m_panel_ppr12,2017-2024,8,2015,27,120,0.6077582444980169,4.429167174618516,0.1139747597248585,0.3669108669108669,0.4502435838461074,3.735708298649053,-2.537472434017989,0.2344976404003051,3.0,1.0
C1,F1,RB,2019,0,m_panel_ppr12,2017-2024,8,2015,34,118,0.7007795890368194,4.66039395668447,-0.321572772487701,0.3372039724980901,0.4894315892664026,4.066963467235771,-3.669274178410695,0.186988091412877,2.735294117647059,1.0
C1,F1,RB,2020,0,m_panel_ppr12,2017-2024,8,2015,44,119,0.6605394389260708,3.974125145902701,-0.7056391991856625,0.3895701198026778,0.3559586488189302,4.471039702907133,-1.3129555483692898,-0.0862149656461069,4.886363636363637,1.0
C1,F1,RB,2021,0,m_panel_ppr12,2017-2024,8,2015,54,116,0.5711171248610832,4.6122021926673575,0.1023016275284235,0.6226415094339621,0.6083141728181845,4.089934636691452,-2.674122846016225,0.1711758286796537,4.12962962962963,1.0
C1,F1,RB,2022,0,m_panel_ppr12,2017-2024,8,2015,41,123,0.7096399289640473,4.6711809610492665,-0.2406002925044737,0.3445993031358886,0.2985294742187147,4.67031341349179,-3.65032839550498,0.1002578734816921,4.0,1.0
C1,F1,RB,2023,0,m_panel_ppr12,2017-2024,8,2015,50,128,0.7322556504631553,4.400749539179701,0.1663517504097433,0.3799759903961583,0.3691339009387647,4.07650505142857,-2.900176359346369,0.3422084258769607,3.14,1.0
C1,F1,RB,2024,0,m_panel_ppr12,2017-2024,8,2015,51,112,0.789082931392748,4.317394951985164,-0.4000104557681747,0.4693771353494381,0.4515598892008253,3.836374579330289,-2.7057161308895257,0.341037579554084,3.07843137254902,1.0
C1,F1,WR,2017,0,m_panel_ppr12,2017-2024,8,2015,32,193,0.7077300226173185,4.253484975900195,0.2962481040891276,0.2848240469208211,0.254065135891889,3.8640004644616734,-1.6445405464295435,-0.0733320012959231,3.53125,1.0
C1,F1,WR,2018,0,m_panel_ppr12,2017-2024,8,2015,38,186,0.711544410099325,4.253231578104812,-0.1514502661589434,0.6692564435251248,0.6467739350414008,3.917245510198165,-2.749334121646529,0.2766571384383346,3.631578947368421,1.0
C1,F1,WR,2019,0,m_panel_ppr12,2017-2024,8,2015,50,185,0.7433267882411286,4.195529776997851,0.2236821625488942,0.5568787515006003,0.5363223406912152,3.2714598123382697,-2.241410044493622,0.1875608972294294,2.72,1.0
C1,F1,WR,2020,0,m_panel_ppr12,2017-2024,8,2015,50,190,0.7534382779414843,4.096035064983184,0.2093102700970089,0.4449939975990395,0.4513528828579829,3.6761607706031,-1.985404454829018,0.2437822533522869,3.06,1.0
C1,F1,WR,2021,0,m_panel_ppr12,2017-2024,8,2015,55,197,0.7140805125695899,4.4164547861806245,-0.4811520466234223,0.3779288948828174,0.3528156657423246,4.319344867972009,-1.8333102229603075,0.0246093097284452,3.690909090909091,1.0
C1,F1,WR,2022,0,m_panel_ppr12,2017-2024,8,2015,48,193,0.7267303942599816,4.422659458395629,-0.3210488775048199,0.6980758273257696,0.7206105998914176,3.605742027162032,-2.73726867971745,0.3985094345008138,2.4166666666666665,1.0
C1,F1,WR,2023,0,m_panel_ppr12,2017-2024,8,2015,62,188,0.7792206232618148,4.350649711249856,-0.6082794699537202,0.5784867982478424,0.5867718053855175,4.322967930928782,-3.7628966910922905,0.1681180635862533,3.0806451612903225,1.0
C1,F1,WR,2024,0,m_panel_ppr12,2017-2024,8,2015,58,191,0.7943630892551208,4.084789754412968,-0.0442657479730454,0.4502207115594742,0.4705688902948655,3.382119959286763,-1.804351404912776,0.1748752637239641,2.8793103448275863,1.0
C1,F1,TE,2017,0,m_panel_ppr12,2017-2024,8,2015,7,92,0.6047380885352127,4.449047338364373,-0.5579657080273873,,,,,,,1.0
C1,F1,TE,2018,0,m_panel_ppr12,2017-2024,8,2015,11,89,0.5940748953303451,4.348981620776214,1.233413658111839,0.2818181818181818,0.3776533865965211,3.263209554964384,-3.083591549939716,0.1590485544975088,1.9090909090909087,1.0
C1,F1,TE,2019,0,m_panel_ppr12,2017-2024,8,2015,11,91,0.5345802606843812,4.528517195907735,-0.3788270049374309,0.3363636363636363,0.2280563386216784,4.974605309057446,-2.2797876057255446,-0.2857415935487382,4.636363636363637,1.0
C1,F1,TE,2020,0,m_panel_ppr12,2017-2024,8,2015,16,85,0.6312481151858751,4.342809793278666,-0.9792201075035718,0.3205882352941176,0.5217467819260918,3.855716056169628,-3.403240634876484,-0.1063856967809532,2.9375,1.0
C1,F1,TE,2021,0,m_panel_ppr12,2017-2024,8,2015,17,90,0.6841880162537658,4.392794205678602,0.0149652170661843,0.3946078431372549,0.6011073525215778,3.832502347120661,-2.220638835477598,0.1979082065345648,3.3529411764705883,1.0
C1,F1,TE,2022,0,m_panel_ppr12,2017-2024,8,2015,14,89,0.7739635620573669,3.6333444197264737,0.4105042148654208,0.2879120879120879,0.3112116046490397,3.3076132827197453,-2.2883774081414368,0.0159371042453496,2.9285714285714284,1.0
C1,F1,TE,2023,0,m_panel_ppr12,2017-2024,8,2015,17,89,0.7624356239077598,3.796520810020424,-0.3806641190487966,0.4730392156862746,0.4068174093060185,3.910086887749293,-2.2554682587034383,0.0861026752077314,2.9411764705882355,1.0
C1,F1,TE,2024,0,m_panel_ppr12,2017-2024,8,2015,18,86,0.7365530390509075,3.8443438741959777,-0.2869213215041678,0.3582860570391281,0.4662108861845305,3.047490344726519,-1.894596146611684,0.145180184347476,3.111111111111111,1.0
C1,F1k,RB,2017,0,m_panel_ppr12,2017-2024,8,2015,13,122,0.5773579389605059,4.901219880975339,-0.4253812439868493,0.6153846153846153,0.3645631045859731,5.64624695801616,-2.6744222906936512,0.1405976229948281,4.615384615384615,1.0
C1,F1k,RB,2018,0,m_panel_ppr12,2017-2024,8,2015,27,120,0.6097110644702429,4.429167174618516,0.1139747597248585,0.36996336996337,0.450833659898925,3.735708298649053,-2.537472434017989,0.2344976404003051,3.0,1.0
C1,F1k,RB,2019,0,m_panel_ppr12,2017-2024,8,2015,34,118,0.6998765797858584,4.66039395668447,-0.321572772487701,0.3304812834224598,0.4931759683217836,4.066963467235771,-3.669274178410695,0.186988091412877,2.735294117647059,1.0
C1,F1k,RB,2020,0,m_panel_ppr12,2017-2024,8,2015,44,119,0.6604857473000886,3.974125145902701,-0.7056391991856625,0.3946441155743481,0.3531696570183964,4.471039702907133,-1.3129555483692898,-0.0862149656461069,4.886363636363637,1.0
C1,F1k,RB,2021,0,m_panel_ppr12,2017-2024,8,2015,54,116,0.5749496599135522,4.6122021926673575,0.1023016275284235,0.6136458928911758,0.6007110275013972,4.089934636691452,-2.674122846016225,0.1711758286796537,4.12962962962963,1.0
C1,F1k,RB,2022,0,m_panel_ppr12,2017-2024,8,2015,41,123,0.7090211181510166,4.6711809610492665,-0.2406002925044737,0.3390243902439025,0.2822045467991979,4.67031341349179,-3.65032839550498,0.1002578734816921,4.0,1.0
C1,F1k,RB,2023,0,m_panel_ppr12,2017-2024,8,2015,50,128,0.7382119218975327,4.400749539179701,0.1663517504097433,0.3863145258103241,0.38453747974815,4.07650505142857,-2.900176359346369,0.3422084258769607,3.14,1.0
C1,F1k,RB,2024,0,m_panel_ppr12,2017-2024,8,2015,51,112,0.7837019888966845,4.317394951985164,-0.4000104557681747,0.4539921718847886,0.4476507332236401,3.836374579330289,-2.7057161308895257,0.341037579554084,3.07843137254902,1.0
C1,F1k,WR,2017,0,m_panel_ppr12,2017-2024,8,2015,32,193,0.7071857000911068,4.253484975900195,0.2962481040891276,0.281524926686217,0.2479522140480806,3.8640004644616734,-1.6445405464295435,-0.0733320012959231,3.53125,1.0
C1,F1k,WR,2018,0,m_panel_ppr12,2017-2024,8,2015,38,186,0.7171097181548045,4.253231578104812,-0.1514502661589434,0.6575477385779063,0.6395936607909084,3.917245510198165,-2.749334121646529,0.2766571384383346,3.631578947368421,1.0
C1,F1k,WR,2019,0,m_panel_ppr12,2017-2024,8,2015,50,185,0.7439980794340999,4.195529776997851,0.2236821625488942,0.5601440576230492,0.5347084906777592,3.2714598123382697,-2.241410044493622,0.1875608972294294,2.72,1.0
C1,F1k,WR,2020,0,m_panel_ppr12,2017-2024,8,2015,50,190,0.7511760230177176,4.096035064983184,0.2093102700970089,0.4443217286914765,0.4546165653150422,3.6761607706031,-1.985404454829018,0.2437822533522869,3.06,1.0
C1,F1k,WR,2021,0,m_panel_ppr12,2017-2024,8,2015,55,197,0.7136296902088289,4.4164547861806245,-0.4811520466234223,0.3808510255133546,0.3533183444359861,4.319344867972009,-1.8333102229603075,0.0246093097284452,3.690909090909091,1.0
C1,F1k,WR,2022,0,m_panel_ppr12,2017-2024,8,2015,48,193,0.7265940647774717,4.422659458395629,-0.3210488775048199,0.7149021632616213,0.7203635320044101,3.605742027162032,-2.73726867971745,0.3985094345008138,2.4166666666666665,1.0
C1,F1k,WR,2023,0,m_panel_ppr12,2017-2024,8,2015,62,188,0.7796053834022689,4.350649711249856,-0.6082794699537202,0.5723171453847604,0.5814048116535274,4.322967930928782,-3.7628966910922905,0.1681180635862533,3.0806451612903225,1.0
