run,position,season,n_board_vet,n_vet,rho_points,rho_games,rho_games_naive,mae_games,mae_games_naive,bias_games,sd_proj_games,sd_games,n_returning,rho_points_fullvet,mae_games_returning,bias_games_returning
A1,RB,2018,29,120,0.4206896551724137,0.2090222752771007,0.3901764462173226,3.8813055052796175,3.1724137931034484,-2.2275873169739464,2.836835339806458,4.427779563937799,3,0.5850298226405659,,
A1,RB,2019,35,118,0.3988795518207283,0.1026841756804624,0.1631325447172242,3.84013874852048,2.771428571428572,-3.258335616173913,1.986839758304073,2.6179911289040705,1,0.6978002077038239,,
A1,RB,2020,45,119,0.4061923583662714,-0.1666268676104171,-0.1360109334459793,4.455969221626061,4.911111111111111,-0.7942373711528232,2.458839421623441,4.615914499497003,2,0.6545355498206112,,
A1,RB,2021,59,118,0.6239406171158034,0.2760973017098471,0.1653207878492608,4.080019774084888,4.135593220338983,-2.0906782075933927,2.8438734824677123,4.596065164430427,9,0.6088082991577596,5.474109724683268,-1.0511692190373414
A1,RB,2022,37,123,0.340682788051209,0.0669736978488262,0.0498908314872286,4.688477606571241,4.135135135135135,-3.340418366304096,2.715352692924929,3.683021276996359,3,0.7052682380292338,,
A1,RB,2023,52,128,0.3762486126526081,0.2134091316069934,0.1058719238835192,4.322463923704226,3.3846153846153846,-2.743741452728341,1.9893773542247308,4.231293673788922,3,0.7382097882467628,,
A1,RB,2024,46,112,0.4543464185452912,0.248145178709952,0.1630869319584616,3.835291499357241,2.9347826086956523,-2.895675410840152,1.981390016656291,3.063598092165708,2,0.7839947121684703,,
A1,TE,2018,11,89,0.3636363636363636,0.233602564418216,0.2948839123097942,2.9177398164199104,1.9090909090909087,-2.636211641689554,1.7293597005682844,2.05703790890632,0,0.6196920349159875,,
A1,TE,2019,10,90,0.4909090909090908,-0.0672811189799442,0.6580731751816338,4.207249494457978,3.8,-0.984465126486422,2.8532737696262243,3.903844259188627,1,0.5755048166862529,,
A1,TE,2020,16,85,0.3470588235294117,-0.0539420434382298,0.2993153281298762,3.524270243644612,2.9375,-2.9716813891556715,2.294323745659772,2.0879116360612584,1,0.615590934433043,,
A1,TE,2021,17,90,0.3259803921568627,0.0634799907752377,-0.3295191153109756,3.97087466448463,3.3529411764705883,-2.104912897449448,1.930471408275151,3.305652074876969,0,0.6716319055782806,,
A1,TE,2022,12,89,0.2447552447552448,0.3147713386455631,0.0266671020514788,2.6998014542625377,2.6666666666666665,-1.4184724569199354,1.4826311695341348,2.939198681424733,0,0.7712469955172121,,
A1,TE,2023,17,89,0.5808823529411765,0.2691025683329034,0.3172789927697249,3.3652784666838538,2.7058823529411766,-1.823531203421368,2.2752520715518765,3.614656822526404,0,0.7577989822019375,,
A1,TE,2024,16,86,0.2590140509903145,0.1071504502726028,-0.0418593013814238,3.0904491779268777,3.25,-1.6156874656669435,1.7119271824747466,3.2113081446662823,0,0.7488480106867177,,
A1,WR,2018,40,186,0.6818331073686013,0.3560806630631085,0.0628205544384996,3.6611455329778417,3.675,-2.280494700177705,2.8081656235158263,3.065534211193866,4,0.7436645905697984,,
A1,WR,2019,49,185,0.5577551020408162,0.2746379410138864,0.1591940944103138,3.171523832863046,2.693877551020408,-2.0595004585234467,2.141919167112691,3.4452944930885985,1,0.734071571059016,,
A1,WR,2020,50,190,0.4834093637454981,0.2655371001081341,0.1118202668032083,3.2648672839858404,3.06,-1.3632574798300008,2.0545166076665606,3.9416240307771617,2,0.7622818276731406,,
A1,WR,2021,58,197,0.3608902287521011,-0.039115640058194,0.0674830301133782,4.156458336284862,3.7413793103448274,-1.4537550120758498,2.377349012591898,4.065055105201334,2,0.7141779805604632,,
A1,WR,2022,39,193,0.6924439504793888,0.413369037427702,0.4045577416137662,3.421256543341567,2.282051282051282,-2.457333434395105,2.7635719333991053,3.5145980903959875,2,0.7288640227024528,,
A1,WR,2023,61,188,0.5994791047470586,0.11463404860027,0.2743357555515462,4.027021256647655,3.1475409836065573,-3.390600628019848,3.2274934068789087,2.324634095170908,3,0.7845115734583112,,
A1,WR,2024,54,190,0.4684670949410933,0.2234294373380565,0.1072139896004208,3.478980574338624,2.9074074074074074,-1.8508286699635967,1.958384092827829,3.3466810945207337,0,0.7901608846625496,,
A1k,QB,2018,19,65,-0.0894736842105263,0.2602158189582181,0.3043559099555122,4.1860669781441775,3.263157894736842,-2.616970128068104,3.755768361450258,3.93436454548016,1,0.6345732188316836,,
A1k,QB,2019,19,72,0.287719298245614,-0.0849033391454699,-0.2466679355379114,3.61226014851117,2.3157894736842106,-3.03980527516066,2.5428271413013745,1.848859796868452,1,0.6843716747142208,,
A1k,QB,2020,19,73,0.4614035087719298,0.0254432851648239,0.17682985932324,3.771634872397969,2.421052631578948,-2.5274506299615727,2.5379813759017176,2.852806364814243,1,0.7610986014006277,,
A1k,QB,2021,19,73,0.1561403508771929,-0.0923540312762039,0.176192207539082,3.648982420243124,3.3157894736842106,-1.6771317433655852,2.52456198066374,4.1555623038214495,2,0.7159941335088355,,
A1k,QB,2022,14,77,0.5032967032967033,0.5220804392144771,0.4901588640735833,2.524773378047737,2.0,-1.2537512118914276,2.7056879169332606,4.030495994190253,0,0.7360114306285713,,
A1k,QB,2023,23,79,0.0652173913043478,0.0296905418057871,-0.1330087134802665,4.592191013360211,4.304347826086956,-1.6883804261823878,2.9214169204223985,4.474248941630586,1,0.6026109909607005,,
A1k,QB,2024,21,85,0.4896103896103896,-0.0100483934807416,-0.1001128753550606,4.714863903126575,4.095238095238095,-3.490590869624402,3.714152587711398,3.139247566447526,2,0.7120113105805647,,
A1k,RB,2018,29,120,0.4118226600985221,0.2645595947951709,0.3901764462173226,3.863503427337737,3.1724137931034484,-2.185441469032713,2.738750589794555,4.427779563937799,3,0.5905269777339628,,
A1k,RB,2019,35,118,0.3882352941176471,0.1190840943862628,0.1631325447172242,4.0095737451179145,2.771428571428572,-3.588297406235452,1.9544676514464767,2.6179911289040705,1,0.6819615495950095,,
A1k,RB,2020,45,119,0.4100131752305665,-0.1063067470776138,-0.1360109334459793,4.491760227965175,4.911111111111111,-0.9841973396601548,2.317084244226093,4.615914499497003,2,0.6540129522581383,,
A1k,RB,2021,59,118,0.6443976865294364,0.2981063352326947,0.1653207878492608,4.015776729572009,4.135593220338983,-2.089252341490409,2.725585936269582,4.596065164430427,9,0.6049758365703062,5.227297711666915,-1.096077335283404
A1k,RB,2022,37,123,0.3892840208629681,0.0999769821678327,0.0498908314872286,4.608392274494085,4.135135135135135,-3.443915913488871,2.5719473897426823,3.683021276996359,3,0.7053006364488854,,
A1k,RB,2023,52,128,0.3621617006744642,0.2236169773077146,0.1058719238835192,4.240057775589953,3.3846153846153846,-2.6193911442292017,1.8046213889281284,4.231293673788922,3,0.7312001999156078,,
A1k,RB,2024,46,112,0.426593481346244,0.2756681027760634,0.1630869319584616,3.957875640749077,2.9347826086956523,-3.080462438127215,2.069159505596506,3.0635980921657078,2,0.7821049251638528,,
A1k,TE,2018,11,89,0.3272727272727273,0.0646134752646129,0.2948839123097942,2.998105374678945,1.9090909090909087,-2.701992489649521,1.719044714772172,2.05703790890632,0,0.6142690517375753,,
A1k,TE,2019,10,90,0.5757575757575757,-0.0795140497035704,0.6580731751816338,4.104917417658702,3.8,-1.244392817856753,2.7799724131010755,3.903844259188627,1,0.5625240681063682,,
A1k,TE,2020,16,85,0.3382352941176471,-0.1333567185000681,0.2993153281298762,3.6758181491292623,2.9375,-3.093842136224612,2.3688053309669463,2.0879116360612584,1,0.626218601268403,,
A1k,TE,2021,17,90,0.375,0.229025849071446,-0.3295191153109756,3.743721131211368,3.3529411764705883,-1.939613049607841,1.7117219820154952,3.305652074876969,0,0.6746033253096578,,
A1k,TE,2022,12,89,0.3496503496503497,0.2525490972853936,0.0266671020514788,2.675415493420738,2.6666666666666665,-1.4542301349550844,1.5623393908912435,2.939198681424733,0,0.7790958096031655,,
A1k,TE,2023,17,89,0.5857843137254902,0.2640726137846249,0.3172789927697249,3.530614470540223,2.7058823529411766,-1.7814900298012224,2.0387820981967386,3.614656822526404,0,0.7686865038370904,,
A1k,TE,2024,16,86,0.2972774903411564,0.062504429325685,-0.0418593013814238,3.0556672657505413,3.25,-1.6216175518180187,1.6541109837276011,3.2113081446662823,0,0.7451188199057253,,
A1k,WR,2018,40,186,0.6942164274253781,0.2629985546043355,0.0628205544384996,3.844813760568763,3.675,-2.4145789815267635,2.857887518565948,3.065534211193866,4,0.7319892010395328,,
A1k,WR,2019,49,185,0.5503061224489795,0.2003407651251992,0.1591940944103138,3.209031948254724,2.693877551020408,-2.131471555378043,2.246996696338904,3.4452944930885985,1,0.7429884232191133,,
A1k,WR,2020,50,190,0.4702521008403361,0.2385650276597082,0.1118202668032083,3.55070331129677,3.06,-1.811833391566821,2.7286353877095806,3.9416240307771617,2,0.7541345861949421,,
A1k,WR,2021,58,197,0.4467446975934848,0.0459483400042567,0.0674830301133782,4.140892007362641,3.7413793103448274,-1.586026338520432,2.362704896756592,4.065055105201334,2,0.7173321456460783,,
A1k,WR,2022,39,193,0.7314135340102417,0.4840054047940131,0.4045577416137662,3.355990498865392,2.282051282051282,-2.545956722739637,2.9427196727100458,3.5145980903959875,2,0.7253682800663404,,
A1k,WR,2023,61,188,0.588267957057717,0.153575034935251,0.2743357555515462,4.304893467355725,3.1475409836065573,-3.702490242657303,3.3580884970247222,2.324634095170908,3,0.7799777330926104,,
A1k,WR,2024,54,190,0.4509329319083103,0.2179203246271685,0.1072139896004208,3.4204040670283207,2.9074074074074074,-1.6403837655734312,1.9208534509445812,3.3466810945207337,0,0.7936402644644871,,
A2,QB,2018,19,65,-0.10175438596491228,0.29884160458482856,0.3043559099555122,4.1534836477494075,3.263157894736842,-2.567684155470126,3.825875892716831,3.9343645454801597,1,0.6311774208019358,,
A2,QB,2019,19,72,0.3666666666666667,-0.033566436406348564,-0.2466679355379114,3.5378601598851733,2.3157894736842106,-2.944325175750533,2.5733950496505362,1.8488597968684521,1,0.686802601797639,,
A2,QB,2020,19,73,0.4403508771929824,-0.031314812510552514,0.17682985932324005,3.673246665430494,2.4210526315789473,-2.355312355581283,2.4807980451884815,2.852806364814243,1,0.7584622518705306,,
A2,QB,2021,19,73,0.15087719298245614,-0.08873230455949008,0.176192207539082,3.785995854503794,3.3157894736842106,-1.8310345288311591,2.639874088372223,4.1555623038214495,2,0.7173346254100385,,
A2,QB,2022,14,77,0.4769230769230769,0.4230651835013866,0.4901588640735833,2.6372887495427286,2.0,-1.1765985287073804,2.828485931870529,4.030495994190253,0,0.73578696443933,,
A2,QB,2023,23,79,0.07411067193675888,-0.028684082761523184,-0.13300871348026652,5.005901086231223,4.304347826086956,-2.0836198402161195,3.4737810696352165,4.474248941630586,1,0.5886328375378361,,
A2,QB,2024,21,85,0.45324675324675323,-0.059620467985734026,-0.10011287535506062,4.763584964769104,4.095238095238095,-3.5419106833346166,3.7535017989055515,3.139247566447526,2,0.7129477265966396,,
A2,RB,2018,29,120,0.42807881773399004,0.32539820390360247,0.3901764462173226,3.8267649126334553,3.1724137931034484,-2.1698518800552486,2.6165240242167442,4.427779563937799,3,0.5979348149229599,,
A2,RB,2019,35,118,0.384873949579832,0.1446443280448528,0.16313254471722421,3.9906364178274925,2.7714285714285714,-3.5058268472809804,1.9964062865993706,2.6179911289040705,1,0.6881008799227019,,
A2,RB,2020,45,119,0.41264822134387347,-0.12674524776419624,-0.13601093344597937,4.494682830059677,4.911111111111111,-0.9479607223672525,2.433373498149123,4.615914499497003,2,0.6523556736867342,,
A2,RB,2021,59,118,0.6412999017325149,0.28447190058035654,0.1653207878492608,4.08292000399053,4.135593220338983,-2.1171284026023707,2.698451261544318,4.596065164430427,9,0.6132453089028896,5.357247601224904,-1.118929607096442
A2,RB,2022,37,123,0.3921289710763394,0.11230787960570329,0.04989083148722865,4.494769254360558,4.135135135135135,-3.2811131915023357,2.7503076253880203,3.683021276996359,3,0.7040889355539132,,
A2,RB,2023,52,128,0.3562708102108768,0.25363238743196304,0.10587192388351925,4.273803072704358,3.3846153846153846,-2.657001860467344,1.9503890728822342,4.231293673788922,3,0.7281032099572881,,
A2,RB,2024,46,112,0.4061179810127247,0.2668908604770757,0.16308693195846166,3.9173523830189576,2.9347826086956523,-3.0150516364514415,2.072913186670641,3.0635980921657073,2,0.777800171167002,,
A2,TE,2018,11,89,0.3272727272727273,0.039762138624377205,0.29488391230979427,3.0726648430395396,1.9090909090909092,-2.700360726888726,1.849517860536853,2.05703790890632,0,0.6272153480873084,,
A2,TE,2019,10,90,0.5515151515151515,-0.17126103013076718,0.6580731751816338,4.235206735340151,3.8,-1.1740658461876907,2.811466643773159,3.903844259188627,1,0.554785544914514,,
A2,TE,2020,16,85,0.31176470588235294,-0.09589696611240857,0.2993153281298762,3.5465460296112212,2.9375,-2.94241114290244,2.3914181809050206,2.0879116360612584,1,0.6179243151588877,,
A2,TE,2021,17,90,0.3823529411764707,0.2041317350419411,-0.32951911531097566,3.827247375215574,3.3529411764705883,-2.0543754374544343,1.6779147040990752,3.305652074876969,0,0.6785431464576677,,
A2,TE,2022,12,89,0.18181818181818185,0.25254909728539365,0.02666710205147884,2.748125075110187,2.6666666666666665,-1.4016946015399723,1.413519943432027,2.939198681424733,0,0.7951974840642723,,
A2,TE,2023,17,89,0.5808823529411765,0.22257548876132666,0.31727899276972493,3.557088511459441,2.7058823529411766,-1.7574149071015877,2.0421436377818285,3.614656822526404,0,0.7563049532078392,,
A2,TE,2024,16,86,0.28991913661984064,0.11161505236729469,-0.04185930138142383,3.0313446847164305,3.25,-1.6249144153277633,1.7389875897638836,3.2113081446662823,0,0.7463587285156493,,
A2,WR,2018,40,186,0.6945916795483109,0.3285769065153533,0.06282055443849965,3.648654351567309,3.675,-2.315976001240493,2.8329249236291516,3.065534211193866,4,0.7389168436537891,,
A2,WR,2019,49,185,0.531530612244898,0.20117791640281826,0.15919409441031382,3.2729352448785316,2.693877551020408,-2.1581811199827823,2.189020817611668,3.4452944930885985,1,0.7425082480893288,,
A2,WR,2020,50,190,0.45296518607442976,0.21961567019137984,0.11182026680320839,3.487751532189129,3.06,-1.5993874002628539,2.424809379635482,3.9416240307771617,2,0.7609594540563088,,
A2,WR,2021,58,197,0.38820616151138043,0.07841933607820634,0.06748303011337824,4.018517344523873,3.7413793103448274,-1.5248684546781732,2.381985923074585,4.065055105201334,2,0.7171047615297684,,
A2,WR,2022,39,193,0.7117769126985911,0.3915302788780585,0.40455774161376623,3.5369502362753247,2.282051282051282,-2.4717681740267374,2.679523553432438,3.5145980903959875,2,0.731602382485291,,
A2,WR,2023,61,188,0.6052168855220282,0.1356313743339829,0.27433575555154627,4.100124917964554,3.1475409836065573,-3.513754057557203,3.321557510412186,2.3246340951709077,3,0.7834103282172974,,
A2,WR,2024,54,190,0.45360117410895123,0.17237315334137615,0.10721398960042083,3.610207357156691,2.9074074074074074,-1.806893568004749,2.049122169428559,3.3466810945207337,0,0.7942882890203413,,
