batch,run,position,season,k,universe,targets,S,first_feature_season,n_board_vet,n_vet,rho_points,pearson_points,mae_games,bias_games,rho_games,mae_naive_games,rho_points_fullvet,mae_games_fullvet,bias_games_fullvet,coverage
C3,C3Gk,RB,2017,0,m_panel_ppr12,2014-2024,11,2012,13,122,0.5439560439560439,0.3699768378013275,5.46866327828698,-2.409781073928732,0.1256404290592081,4.615384615384615,0.5949083076992979,4.930823197766117,-0.3244984953298264,1.0
C3,C3Gk,RB,2018,0,m_panel_ppr12,2014-2024,11,2012,27,120,0.3571428571428571,0.4161002965977642,3.64520603721536,-2.529361714068404,0.4202071811200099,3.0,0.6170861478540549,4.339342972744167,0.1387636764419329,1.0
C3,C3Gk,RB,2019,0,m_panel_ppr12,2014-2024,11,2012,34,118,0.3561497326203208,0.5235481234237774,3.941914431155392,-3.4955709841290106,0.1816959756181729,2.735294117647059,0.6988857658556673,4.581308610302302,-0.2976160402159429,1.0
C3,C3Gk,RB,2020,0,m_panel_ppr12,2014-2024,11,2012,44,119,0.3881606765327696,0.351472505299009,4.483259115401581,-1.1967769928341645,-0.1644759970645665,4.886363636363637,0.6602805435724546,3.926569630146272,-0.6761802916606015,1.0
C3,C3Gk,RB,2021,0,m_panel_ppr12,2014-2024,11,2012,54,116,0.5990851915380216,0.6000501422220995,4.015012522706028,-2.632807830053965,0.179579215023712,4.12962962962963,0.5859603244816501,4.593731626792327,0.1498093052496733,1.0
C3,C3Gk,RB,2022,0,m_panel_ppr12,2014-2024,11,2012,41,123,0.3731707317073172,0.3160638963698142,4.614357877065904,-3.580884064069682,0.0983897143484929,4.0,0.7078094153024649,4.6421510425362085,-0.2406788429488112,1.0
C3,C3Gk,RB,2023,0,m_panel_ppr12,2014-2024,11,2012,50,128,0.3772869147659063,0.3708973489012916,4.124285387477347,-2.925103606476392,0.3045650107890542,3.14,0.7338682968338405,4.3993612198269005,0.1454393553612762,1.0
C3,C3Gk,RB,2024,0,m_panel_ppr12,2014-2024,11,2012,51,112,0.4845810992439152,0.4464022486610256,3.875415011171378,-2.7410805382444323,0.3260962744963457,3.07843137254902,0.7839059863761692,4.357450281912315,-0.4030306699397685,1.0
C3,C3Gk,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.712502620677925,4.54979671719319,-0.1582621977859275,1.0
C3,C3Gk,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.428921568627451,0.3713323818858859,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7612490815994518,3.970847352299407,0.518408923190736,1.0
C3,C3Gk,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6582608695652173,0.671426710302841,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6943911753532362,4.578542891582823,-0.003036037580192,1.0
C3,C3Gk,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.3009530791788856,0.2601535354749989,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.7220434051023501,4.283807006227383,0.4121357203638338,1.0
C3,C3Gk,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.6916890090782069,0.659501929154015,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7296088713566679,4.212268634863613,-0.0394158491368209,1.0
C3,C3Gk,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5429531812725089,0.5332789556947676,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7442160810089276,4.217341505244713,0.3506882206812709,1.0
C3,C3Gk,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.4534453781512604,0.4559915488606801,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7582867277839869,4.144543751890124,0.3404884279056207,1.0
C3,C3Gk,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.4026407403385952,0.3741642579188115,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.712831374827708,4.3989670642611225,-0.3546692269392525,1.0
C3,C3Gk,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7394903251291721,0.7259378290385168,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.7246509488816966,4.418278045670636,-0.2192341591059319,1.0
C3,C3Gk,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5813575754984195,0.5891326347302033,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7780306999770846,4.344420069586422,-0.5342253891436312,1.0
C3,C3Gk,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.4507436517136496,0.4669522343924716,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.7958854674754652,4.048605139782749,0.0743838837410142,1.0
C3,C3Gk,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.7047988880520123,3.809904578653085,-0.5448983081035086,1.0
C3,C3Gk,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5700192215087432,3.7858459264495696,-0.4700553185316317,1.0
C3,C3Gk,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6593211879829275,4.203166948846,0.5161880994954696,1.0
C3,C3Gk,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6163449122055439,4.48601226102326,-0.7612244047236771,1.0
C3,C3Gk,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.2454545454545454,0.3839109600305463,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087,0.6164898924677821,4.311879673098682,1.0863231297074234,1.0
C3,C3Gk,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3090909090909091,0.1833926270073407,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5304603056392176,4.4594515365653935,-0.4437828034054566,1.0
C3,C3Gk,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.3647058823529411,0.5235131487492182,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375,0.6325912797213402,4.289479391459962,-1.0636886553452485,1.0
C3,C3Gk,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.375,0.562081192954245,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883,0.6709890662523593,4.365104192023898,-0.0740111258864436,1.0
C3,C3Gk,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.3934065934065934,0.3317702499804774,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284,0.7834887384070233,3.493176037332559,0.3272343015287291,1.0
C3,C3Gk,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.4975490196078431,0.4130379983066038,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355,0.7628992880783418,3.7576046559499785,-0.4375649095012279,1.0
C3,C3Gk,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.3593185816991832,0.4645822611900844,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111,0.7434719183933073,3.800127637402837,-0.3201037662874345,1.0
C3,C3H,RB,2014,0,m_panel_ppr12,2014-2024,11,2012,3,118,,,,,,,0.6596455195506818,4.570053773156106,0.3177897829903051,1.0
C3,C3H,RB,2015,0,m_panel_ppr12,2014-2024,11,2012,3,114,,,,,,,0.6395304577500718,4.17049090085758,-0.0545785248287993,1.0
C3,C3H,RB,2016,0,m_panel_ppr12,2014-2024,11,2012,9,123,,,,,,,0.6127811181480709,4.572824463226325,0.4512374800245358,1.0
C3,C3H,RB,2017,0,m_panel_ppr12,2014-2024,11,2012,13,122,0.6208791208791209,0.3983435191419107,5.46866327828698,-2.409781073928732,0.1256404290592081,4.615384615384615,0.614024859746288,4.930823197766117,-0.3244984953298264,1.0
C3,C3H,RB,2018,0,m_panel_ppr12,2014-2024,11,2012,27,120,0.3339438339438339,0.3962643506323522,3.64520603721536,-2.529361714068404,0.4202071811200099,3.0,0.6401910290192324,4.339342972744167,0.1387636764419329,1.0
C3,C3H,RB,2019,0,m_panel_ppr12,2014-2024,11,2012,34,118,0.416348357524828,0.5477817469639933,3.941914431155392,-3.4955709841290106,0.1816959756181729,2.735294117647059,0.7105686478546842,4.581308610302302,-0.2976160402159429,0.9705882352941176
C3,C3H,RB,2020,0,m_panel_ppr12,2014-2024,11,2012,44,119,0.3733615221987315,0.3537213038337687,4.483259115401581,-1.1967769928341645,-0.1644759970645665,4.886363636363637,0.6644040531064881,3.926569630146272,-0.6761802916606015,1.0
C3,C3H,RB,2021,0,m_panel_ppr12,2014-2024,11,2012,54,116,0.611282637697732,0.6187094935492196,4.015012522706028,-2.632807830053965,0.179579215023712,4.12962962962963,0.5940803479288079,4.593731626792327,0.1498093052496733,1.0
C3,C3H,RB,2022,0,m_panel_ppr12,2014-2024,11,2012,41,123,0.3790940766550523,0.3153346016963386,4.614357877065904,-3.580884064069682,0.0983897143484929,4.0,0.7351893638936725,4.6421510425362085,-0.2406788429488112,1.0
C3,C3H,RB,2023,0,m_panel_ppr12,2014-2024,11,2012,50,128,0.3918847539015606,0.3670732623557948,4.124285387477347,-2.925103606476392,0.3045650107890542,3.14,0.7463117606042114,4.3993612198269005,0.1454393553612762,1.0
C3,C3H,RB,2024,0,m_panel_ppr12,2014-2024,11,2012,51,112,0.5080205435812342,0.4544226851622011,3.875415011171378,-2.7410805382444323,0.3260962744963457,3.07843137254902,0.7870097206359643,4.357450281912315,-0.4030306699397685,1.0
C3,C3H,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.7170054536953483,4.54979671719319,-0.1582621977859275,1.0
C3,C3H,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.4558823529411765,0.367913452706805,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7589878772714425,3.970847352299407,0.518408923190736,1.0
C3,C3H,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6782608695652173,0.6774980773766486,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6950140209271427,4.578542891582823,-0.003036037580192,1.0
C3,C3H,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.3082844574780058,0.2656162946726446,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.7226490597441914,4.283807006227383,0.4121357203638338,1.0
C3,C3H,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.6807462941742645,0.6526717098066863,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7286427333508951,4.212268634863613,-0.0394158491368209,1.0
C3,C3H,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5584153661464586,0.5347301897918618,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7455144868642885,4.217341505244713,0.3506882206812709,1.0
C3,C3H,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.426938775510204,0.4412232648349517,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7555159314434611,4.144543751890124,0.3404884279056207,1.0
C3,C3H,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.3956781327868213,0.3818193300109419,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.7162326675729052,4.3989670642611225,-0.3546692269392525,1.0
C3,C3H,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7135994791891682,0.7155284350171381,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.718045701300086,4.418278045670636,-0.2192341591059319,1.0
C3,C3H,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5781090643990824,0.5793228754763032,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7774978848657194,4.344420069586422,-0.5342253891436312,1.0
C3,C3H,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.445360444244197,0.4583724756175923,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.7939907879645381,4.048605139782749,0.0743838837410142,1.0
C3,C3H,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.7042796991842023,3.809904578653085,-0.5448983081035086,1.0
C3,C3H,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5805914292922043,3.7858459264495696,-0.4700553185316317,1.0
C3,C3H,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6550776028921229,4.203166948846,0.5161880994954696,1.0
C3,C3H,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6163449122055439,4.48601226102326,-0.7612244047236771,1.0
C3,C3H,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.2454545454545454,0.3905852595933488,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087,0.6173334676288685,4.311879673098682,1.0863231297074234,1.0
C3,C3H,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3,0.1863871086418836,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5268875321234898,4.4594515365653935,-0.4437828034054566,1.0
C3,C3H,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.3441176470588235,0.5252782348118444,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375,0.6291892498395414,4.289479391459962,-1.0636886553452485,1.0
C3,C3H,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.3946078431372549,0.551493513252538,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883,0.6766174053428845,4.365104192023898,-0.0740111258864436,1.0
C3,C3H,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.3846153846153846,0.3222524960749777,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284,0.7823109864576523,3.493176037332559,0.3272343015287291,1.0
C3,C3H,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.4975490196078431,0.4209128684604779,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355,0.7656984458488938,3.7576046559499785,-0.4375649095012279,1.0
C3,C3H,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.373773926939955,0.469647463871944,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111,0.7454216983447907,3.800127637402837,-0.3201037662874345,1.0
C3,C3Hk,RB,2014,0,m_panel_ppr12,2014-2024,11,2012,3,118,,,,,,,0.641668575648497,4.570053773156106,0.3177897829903051,1.0
C3,C3Hk,RB,2015,0,m_panel_ppr12,2014-2024,11,2012,3,114,,,,,,,0.6216675964150773,4.17049090085758,-0.0545785248287993,1.0
C3,C3Hk,RB,2016,0,m_panel_ppr12,2014-2024,11,2012,9,123,,,,,,,0.5918666208525953,4.572824463226325,0.4512374800245358,1.0
C3,C3Hk,RB,2017,0,m_panel_ppr12,2014-2024,11,2012,13,122,0.5439560439560439,0.3699768378013275,5.46866327828698,-2.409781073928732,0.1256404290592081,4.615384615384615,0.5949083076992979,4.930823197766117,-0.3244984953298264,1.0
C3,C3Hk,RB,2018,0,m_panel_ppr12,2014-2024,11,2012,27,120,0.3571428571428571,0.4161002965977642,3.64520603721536,-2.529361714068404,0.4202071811200099,3.0,0.6170861478540549,4.339342972744167,0.1387636764419329,1.0
C3,C3Hk,RB,2019,0,m_panel_ppr12,2014-2024,11,2012,34,118,0.3561497326203208,0.5239017281840682,3.941914431155392,-3.4955709841290106,0.1816959756181729,2.735294117647059,0.6971834770626525,4.581308610302302,-0.2976160402159429,0.9705882352941176
C3,C3Hk,RB,2020,0,m_panel_ppr12,2014-2024,11,2012,44,119,0.3881606765327696,0.351472505299009,4.483259115401581,-1.1967769928341645,-0.1644759970645665,4.886363636363637,0.6602805435724546,3.926569630146272,-0.6761802916606015,1.0
C3,C3Hk,RB,2021,0,m_panel_ppr12,2014-2024,11,2012,54,116,0.5990851915380216,0.6000501422220995,4.015012522706028,-2.632807830053965,0.179579215023712,4.12962962962963,0.5859603244816501,4.593731626792327,0.1498093052496733,1.0
C3,C3Hk,RB,2022,0,m_panel_ppr12,2014-2024,11,2012,41,123,0.3731707317073172,0.3160638963698142,4.614357877065904,-3.580884064069682,0.0983897143484929,4.0,0.7078094153024649,4.6421510425362085,-0.2406788429488112,1.0
C3,C3Hk,RB,2023,0,m_panel_ppr12,2014-2024,11,2012,50,128,0.3772869147659063,0.3708973489012916,4.124285387477347,-2.925103606476392,0.3045650107890542,3.14,0.7338682968338405,4.3993612198269005,0.1454393553612762,1.0
C3,C3Hk,RB,2024,0,m_panel_ppr12,2014-2024,11,2012,51,112,0.4845810992439152,0.4464022486610256,3.875415011171378,-2.7410805382444323,0.3260962744963457,3.07843137254902,0.7839059863761692,4.357450281912315,-0.4030306699397685,1.0
C3,C3Hk,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.712502620677925,4.54979671719319,-0.1582621977859275,1.0
C3,C3Hk,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.428921568627451,0.3713323818858859,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7612490815994518,3.970847352299407,0.518408923190736,1.0
C3,C3Hk,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6582608695652173,0.671426710302841,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6943911753532362,4.578542891582823,-0.003036037580192,1.0
C3,C3Hk,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.3009530791788856,0.2601535354749989,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.7220434051023501,4.283807006227383,0.4121357203638338,1.0
C3,C3Hk,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.6916890090782069,0.659501929154015,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7296088713566679,4.212268634863613,-0.0394158491368209,1.0
C3,C3Hk,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5429531812725089,0.5332789556947676,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7442160810089276,4.217341505244713,0.3506882206812709,1.0
C3,C3Hk,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.4534453781512604,0.4559915488606801,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7582867277839869,4.144543751890124,0.3404884279056207,1.0
C3,C3Hk,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.4026407403385952,0.3741642579188115,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.712831374827708,4.3989670642611225,-0.3546692269392525,1.0
C3,C3Hk,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7394903251291721,0.7259378290385168,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.7246509488816966,4.418278045670636,-0.2192341591059319,1.0
C3,C3Hk,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5813575754984195,0.5891326347302033,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7780306999770846,4.344420069586422,-0.5342253891436312,1.0
C3,C3Hk,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.4507436517136496,0.4669522343924716,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.7958854674754652,4.048605139782749,0.0743838837410142,1.0
C3,C3Hk,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.7047988880520123,3.809904578653085,-0.5448983081035086,1.0
C3,C3Hk,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5700192215087432,3.7858459264495696,-0.4700553185316317,1.0
C3,C3Hk,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6593211879829275,4.203166948846,0.5161880994954696,1.0
C3,C3Hk,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6163449122055439,4.48601226102326,-0.7612244047236771,1.0
C3,C3Hk,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.2454545454545454,0.3839109600305463,3.063820137320642,-2.615596510754945,0.1043756138889901,1.9090909090909087,0.6164898924677821,4.311879673098682,1.0863231297074234,1.0
C3,C3Hk,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3090909090909091,0.1833926270073407,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5304603056392176,4.4594515365653935,-0.4437828034054566,1.0
C3,C3Hk,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.3647058823529411,0.5235131487492182,3.7180769953872463,-3.1816377656347115,-0.0059935603820255,2.9375,0.6325912797213402,4.289479391459962,-1.0636886553452485,1.0
C3,C3Hk,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.375,0.562081192954245,3.805844813087336,-2.0048274026921824,0.179237621012436,3.3529411764705883,0.6709890662523593,4.365104192023898,-0.0740111258864436,1.0
C3,C3Hk,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.3934065934065934,0.3317702499804774,3.2127346276642306,-2.1296638222886832,-0.0227672917790708,2.9285714285714284,0.7834887384070233,3.493176037332559,0.3272343015287291,1.0
C3,C3Hk,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.4975490196078431,0.4130379983066038,3.8735957369050986,-2.198997816480559,0.0611453780460701,2.9411764705882355,0.7628992880783418,3.7576046559499785,-0.4375649095012279,1.0
C3,C3Hk,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.3593185816991832,0.4645822611900844,3.0315350560039067,-1.825960415394188,0.1316021814948344,3.111111111111111,0.7434719183933073,3.800127637402837,-0.3201037662874345,1.0
C3,F0C3,QB,2013,0,m_panel_ppr12,2013-2024,12,2002,8,72,,,,,,,0.7563613991556073,3.3912467136966056,-0.4713332295887035,
C3,F0C3,QB,2014,0,m_panel_ppr12,2013-2024,12,2002,9,61,,,,,,,0.7792715002435041,3.5288159070965364,-0.3079163168324386,
C3,F0C3,QB,2015,0,m_panel_ppr12,2013-2024,12,2002,10,68,0.5272727272727272,0.2912500967289057,4.386174363945681,-3.8635386464289008,0.3027495893961478,2.2,0.6499804250389516,3.669148936556577,-0.5837563814852708,
C3,F0C3,QB,2016,0,m_panel_ppr12,2013-2024,12,2002,12,67,0.1818181818181818,0.0586384257015866,3.454220353426093,-3.454220353426093,0.0504272905659299,0.9166666666666666,0.7697598988845922,3.3213336755672347,-0.0275607076609196,
C3,F0C3,QB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,73,-0.1098901098901098,-0.2955679445998485,2.945279731146381,-1.9998846144478328,0.0963558245671183,1.1538461538461535,0.7287753061183511,3.3114771318828176,-0.3154312903542509,
C3,F0C3,QB,2018,0,m_panel_ppr12,2013-2024,12,2002,18,65,-0.1413828689370485,-0.0827847249552392,4.509954166442535,-3.277456366479352,0.248665723184241,3.1666666666666665,0.6459072460218804,3.536623994414518,-0.0741234173305318,
C3,F0C3,QB,2019,0,m_panel_ppr12,2013-2024,12,2002,19,72,0.3385964912280702,0.2533881844023979,3.991389678393969,-3.4975544575610646,-0.0612093840351062,2.3157894736842106,0.6842460071482523,3.71377431053172,0.3956206777495699,
C3,F0C3,QB,2020,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.4859649122807017,0.4364999308722115,3.995602775387554,-2.327493102651548,0.0731861134494494,2.894736842105264,0.7530925631467738,3.481502928047852,-0.4611691896944502,
C3,F0C3,QB,2021,0,m_panel_ppr12,2013-2024,12,2002,19,73,0.1526315789473684,0.1074387524809213,4.058358810928713,-2.224023936854135,-0.0896377362386685,3.3157894736842106,0.7049272817663456,3.454700855068774,0.4736187847271547,
C3,F0C3,QB,2022,0,m_panel_ppr12,2013-2024,12,2002,19,77,0.4789473684210526,0.6570826217327554,2.7813473613948605,-1.3320532027793557,0.5728981347179936,1.947368421052632,0.7388898794082532,2.856627419691409,-0.2104726877049661,
C3,F0C3,QB,2023,0,m_panel_ppr12,2013-2024,12,2002,23,79,0.0553359683794466,0.0960024146863019,4.672273477622528,-1.955147836944581,-0.0241550170623353,4.304347826086956,0.6056785503591844,3.995512092758129,-0.2390561608861482,
C3,F0C3,QB,2024,0,m_panel_ppr12,2013-2024,12,2002,23,85,0.3577075098814229,0.4482911219743731,4.624921064002566,-3.5006266706416653,-0.017365355384015,3.869565217391304,0.7089657741156963,3.3875308923854024,-0.1949095715190474,
C3,F0C3,RB,2013,0,m_panel_ppr12,2013-2024,12,2002,1,121,,,,,,,0.7423018005912774,4.879137325569323,0.3452394126607002,
C3,F0C3,RB,2014,0,m_panel_ppr12,2013-2024,12,2002,3,118,,,,,,,0.6649391171732201,4.287083333841668,0.5116824161996671,
C3,F0C3,RB,2015,0,m_panel_ppr12,2013-2024,12,2002,3,114,,,,,,,0.6346869841462073,4.024614761438775,0.2916242234195642,
C3,F0C3,RB,2016,0,m_panel_ppr12,2013-2024,12,2002,9,123,,,,,,,0.5880698952011942,4.556990315082498,0.7301535252589231,
C3,F0C3,RB,2017,0,m_panel_ppr12,2013-2024,12,2002,13,122,0.6208791208791209,0.3281181044631783,5.275231873396802,-1.936229185705937,0.2123921538858041,4.615384615384615,0.590922344192826,4.875703894121015,-0.0424809501878499,
C3,F0C3,RB,2018,0,m_panel_ppr12,2013-2024,12,2002,27,120,0.376068376068376,0.462591695465486,3.3372097077511174,-2.008881268022059,0.334906697162315,3.0,0.6415866346813408,4.273655171256716,0.4174218394430073,
C3,F0C3,RB,2019,0,m_panel_ppr12,2013-2024,12,2002,34,118,0.3760122230710466,0.5232009846842184,3.704991485690737,-3.1939418215908986,0.1826581784899373,2.735294117647059,0.7110355105237517,4.501034438226647,-0.0546587660077393,
C3,F0C3,RB,2020,0,m_panel_ppr12,2013-2024,12,2002,44,119,0.4143763213530655,0.3741555287256414,4.455663362784406,-0.989283573819006,-0.1220076696705203,4.886363636363637,0.6677150308139367,3.901658401100112,-0.4893348354043925,
C3,F0C3,RB,2021,0,m_panel_ppr12,2013-2024,12,2002,54,116,0.6064036592338479,0.6028234412370297,4.013531218346712,-2.4678509826326698,0.1406320134747659,4.12962962962963,0.5800854111106234,4.615222178213186,0.2954403929520307,
C3,F0C3,RB,2022,0,m_panel_ppr12,2013-2024,12,2002,41,123,0.3470383275261324,0.3063263990767905,4.565584311406997,-3.4385069538553807,0.0897605983522869,4.0,0.703788764941361,4.611749675984535,-0.0908153438536971,
C3,F0C3,RB,2023,0,m_panel_ppr12,2013-2024,12,2002,50,128,0.39015606242497,0.3752721406486481,3.9148464942294168,-2.6557315165195945,0.3174057606828537,3.14,0.7377229550766798,4.331789610552616,0.3195826610901941,
C3,F0C3,RB,2024,0,m_panel_ppr12,2013-2024,12,2002,51,112,0.4801918596672359,0.4444861787020013,3.713600109927959,-2.509142991478678,0.3283878857015203,3.07843137254902,0.7787617943644422,4.267535551328261,-0.2430227334391294,
C3,F0C3,WR,2014,0,m_panel_ppr12,2014-2024,11,2012,8,179,,,,,,,0.7137154514953679,4.54979671719319,-0.1582621977859275,
C3,F0C3,WR,2015,0,m_panel_ppr12,2014-2024,11,2012,17,181,0.4313725490196078,0.3707460550443646,3.979234803222676,-3.0700938461317304,-0.0386201445395734,3.235294117647059,0.7625824548037398,3.970847352299407,0.518408923190736,
C3,F0C3,WR,2016,0,m_panel_ppr12,2014-2024,11,2012,24,188,0.6695652173913044,0.6717118659901,3.006776970445036,-1.6042024252975946,0.6815529137119353,1.875,0.6923593595267228,4.578542891582823,-0.003036037580192,
